lead_id,first_name,last_name,email,source,status,score,created_at
LED-0001252,Macarena,Gutierrez,macarena.gutierrez6102@demo.io,referral,qualified,17,2025-03-22 08:33:41
LED-0001253,Daniela,Pereira,daniela.pereira115@mail.test,cold_call,new,2,2022-09-19 16:11:14
LED-0001254,Ana,Tapia,ana.tapia5439@demo.io,referral,new,92,2022-03-03 10:20:39
LED-0001255,Sofia,Romero,sofia.romero7894@demo.io,web,new,40,2024-05-20 21:42:15
LED-0001256,Paula,Pizarro,paula.pizarro6162@mail.test,ads,new,59,2023-01-19 18:48:09
LED-0001257,Romina,Cortes,romina.cortes4815@example.com,web,qualified,19,2024-06-14 01:13:31
LED-0001258,Paula,Perez,paula.perez4490@lake.local,ads,lost,100,2024-10-13 04:48:13
LED-0001259,Florencia,Arancibia,florencia.arancibia6844@lake.local,cold_call,new,100,2022-10-21 21:16:07
LED-0001260,Carmen,Carvajal,carmen.carvajal8250@synthetic.dev,ads,contacted,18,2025-10-30 23:56:49
LED-0001261,Benjamin,Valenzuela,benjamin.valenzuela6864@example.com,referral,contacted,48,2024-06-09 08:43:44
LED-0001262,Vicente,Pereira,vicente.pereira5235@demo.io,referral,qualified,84,2022-08-16 11:18:14
LED-0001263,Isabel,Hernandez,isabel.hernandez1445@lake.local,web,qualified,30,2022-08-11 07:25:16
LED-0001264,Emilia,Rojas,emilia.rojas8471@example.com,web,lost,53,2023-10-30 21:00:20
LED-0001265,Amanda,Carrasco,amanda.carrasco7959@lake.local,referral,contacted,38,2024-04-20 07:39:29
LED-0001266,Trinidad,Flores,trinidad.flores6257@demo.io,referral,new,42,2022-07-31 22:35:06
LED-0001267,Vicente,Salazar,vicente.salazar6891@mail.test,web,new,47,2023-03-23 14:02:19
LED-0001268,Josefa,Toro,josefa.toro5983@example.com,web,contacted,100,2024-12-05 14:20:11
LED-0001269,Trinidad,Aravena,trinidad.aravena5810@mail.test,event,qualified,89,2025-02-28 22:18:02
LED-0001270,Amanda,Aravena,amanda.aravena6496@mail.test,web,new,18,2025-06-13 04:06:32
LED-0001271,Cristobal,Pino,cristobal.pino5750@example.com,web,converted,23,2025-01-11 20:24:52
LED-0001272,Camila,Hernandez,camila.hernandez2872@synthetic.dev,referral,contacted,17,2024-07-12 15:03:03
LED-0001273,Amanda,Gomez,amanda.gomez3019@lake.local,referral,contacted,13,2022-07-07 02:39:45
LED-0001274,Matias,Morales,matias.morales4565@example.com,web,new,16,2023-01-07 18:54:30
LED-0001275,Agustina,Henriquez,agustina.henriquez299@synthetic.dev,cold_call,lost,40,2024-05-03 16:42:35
LED-0001276,Felipe,Toro,felipe.toro6620@lake.local,web,converted,23,2022-03-01 23:40:25
LED-0001277,Javier,Lopez,javier.lopez6059@example.com,web,contacted,69,2023-07-26 06:17:06
LED-0001278,Martina,Soto,martina.soto441@mail.test,web,contacted,70,2023-01-13 21:12:45
LED-0001279,Isabel,Bravo,isabel.bravo4898@synthetic.dev,event,converted,29,2023-10-31 03:57:03
LED-0001280,Juan,Silva,juan.silva513@demo.io,web,lost,23,2023-09-25 07:40:28
LED-0001281,Emilia,Martinez,emilia.martinez771@lake.local,referral,contacted,36,2024-08-01 21:50:03
LED-0001282,Carlos,Cortes,carlos.cortes3934@mail.test,referral,converted,10,2024-08-29 11:44:59
LED-0001283,Josefa,Castro,josefa.castro5928@synthetic.dev,web,contacted,1,2024-07-21 00:27:39
LED-0001284,Maria,Hernandez,maria.hernandez7002@example.com,web,new,86,2024-03-21 06:56:24
LED-0001285,Constanza,Araya,constanza.araya8222@lake.local,cold_call,qualified,59,2025-11-27 04:10:37
LED-0001286,Florencia,Contreras,florencia.contreras6665@demo.io,web,new,52,2022-07-08 12:46:07
LED-0001287,Emilia,Cordero,emilia.cordero8986@demo.io,web,new,64,2022-12-29 10:56:04
LED-0001288,Camila,Lopez,camila.lopez2084@example.com,referral,contacted,22,2023-05-28 07:53:31
LED-0001289,Vicente,Pereira,vicente.pereira4351@mail.test,web,converted,80,2023-05-21 20:36:36
LED-0001290,Sebastian,Pizarro,sebastian.pizarro8111@demo.io,event,qualified,30,2025-11-11 18:31:04
LED-0001291,Josefa,Aravena,josefa.aravena7299@mail.test,ads,new,55,2025-12-26 05:09:51
LED-0001292,Agustina,Vega,agustina.vega1874@demo.io,referral,qualified,11,2024-05-03 23:01:47
LED-0001293,Camila,Aravena,camila.aravena3338@example.com,web,new,14,2024-06-26 22:54:52
LED-0001294,Cristobal,Tapia,cristobal.tapia8068@example.com,event,contacted,70,2022-05-07 05:33:59
LED-0001295,Antonia,Contreras,antonia.contreras1155@demo.io,referral,converted,12,2022-03-06 08:41:26
LED-0001296,Alejandro,Espinoza,alejandro.espinoza8826@example.com,referral,contacted,90,2024-03-09 17:17:22
LED-0001297,Eduardo,Ortiz,eduardo.ortiz3998@demo.io,web,qualified,5,2024-05-09 17:37:53
LED-0001298,Luis,Vasquez,luis.vasquez5057@demo.io,referral,lost,20,2025-04-01 07:30:14
LED-0001299,Tomas,Cortes,tomas.cortes7044@lake.local,web,qualified,85,2025-12-18 02:15:25
LED-0001300,Magdalena,Castillo,magdalena.castillo4850@demo.io,event,new,85,2024-03-30 03:16:47
LED-0001301,Magdalena,Flores,magdalena.flores8194@demo.io,ads,contacted,57,2023-08-24 11:27:09
LED-0001302,Florencia,Perez,florencia.perez5951@example.com,event,new,43,2024-11-11 22:57:37
LED-0001303,Agustina,Alvarez,agustina.alvarez6632@mail.test,web,contacted,64,2025-11-20 14:01:57
LED-0001304,Catalina,Salazar,catalina.salazar9643@demo.io,event,lost,32,2024-12-18 20:57:33
LED-0001305,Magdalena,Cortes,magdalena.cortes2755@mail.test,web,new,69,2025-05-17 19:22:17
LED-0001306,Amanda,Cortes,amanda.cortes2109@example.com,web,new,4,2023-10-21 01:55:43
LED-0001307,Romina,Carvajal,romina.carvajal353@synthetic.dev,ads,contacted,72,2022-09-26 12:05:15
LED-0001308,Valentina,Hernandez,valentina.hernandez3711@mail.test,web,new,49,2023-04-30 20:43:50
LED-0001309,Florencia,Saavedra,florencia.saavedra7786@lake.local,referral,qualified,35,2023-07-22 18:19:44
LED-0001310,Ignacio,Rivera,ignacio.rivera2085@demo.io,ads,new,99,2023-04-20 17:17:22
LED-0001311,Fernanda,Flores,fernanda.flores4837@synthetic.dev,ads,new,87,2025-11-06 14:53:46
LED-0001312,Agustina,Espinoza,agustina.espinoza8383@synthetic.dev,cold_call,qualified,98,2025-09-28 22:13:12
LED-0001313,Valentina,Rivera,valentina.rivera4425@lake.local,event,lost,76,2023-04-30 16:06:19
LED-0001314,Pedro,Hernandez,pedro.hernandez2796@mail.test,web,new,69,2025-10-13 20:55:28
LED-0001315,Antonia,Munoz,antonia.munoz9663@mail.test,referral,contacted,58,2024-04-18 16:11:00
LED-0001316,Camila,Silva,camila.silva1533@mail.test,web,qualified,69,2023-12-12 20:02:38
LED-0001317,Andres,Reyes,andres.reyes6701@synthetic.dev,ads,lost,79,2025-07-25 14:37:40
LED-0001318,Sofia,Bravo,sofia.bravo6104@lake.local,web,lost,98,2022-11-30 21:13:50
LED-0001319,Benjamin,Toro,benjamin.toro5508@synthetic.dev,web,new,65,2023-12-23 16:24:49
LED-0001320,Andres,Salazar,andres.salazar3122@demo.io,event,qualified,61,2024-07-10 19:41:28
LED-0001321,Maria,Pino,maria.pino1027@mail.test,referral,contacted,100,2023-11-20 08:24:34
LED-0001322,Maria,Gutierrez,maria.gutierrez4817@mail.test,event,contacted,15,2025-04-20 19:29:12
LED-0001323,Romina,Araya,romina.araya5008@example.com,web,contacted,44,2024-02-17 23:05:13
LED-0001324,Catalina,Salazar,catalina.salazar6391@synthetic.dev,ads,contacted,31,2025-01-29 11:22:44
LED-0001325,Ana,Pino,ana.pino1062@lake.local,ads,new,44,2025-03-12 02:46:37
LED-0001326,Constanza,Bravo,constanza.bravo4430@lake.local,web,new,72,2023-09-03 17:33:34
LED-0001327,Ana,Sepulveda,ana.sepulveda5555@lake.local,web,new,15,2023-12-12 09:17:05
LED-0001328,Macarena,Flores,macarena.flores7691@mail.test,event,contacted,13,2023-06-07 12:39:32
LED-0001329,Martina,Gutierrez,martina.gutierrez5137@example.com,web,contacted,96,2024-04-07 00:59:57
LED-0001330,Pedro,Pizarro,pedro.pizarro5357@demo.io,web,new,18,2022-01-07 17:42:43
LED-0001331,Magdalena,Diaz,magdalena.diaz5989@synthetic.dev,event,qualified,11,2024-12-17 04:54:42
LED-0001332,Macarena,Sepulveda,macarena.sepulveda4818@demo.io,referral,qualified,99,2024-12-30 23:37:05
LED-0001333,Catalina,Vargas,catalina.vargas4623@mail.test,ads,new,45,2022-02-13 20:04:53
LED-0001334,Valentina,Reyes,valentina.reyes2334@synthetic.dev,web,contacted,11,2024-06-18 22:50:30
LED-0001335,Diego,Espinoza,diego.espinoza7209@demo.io,referral,contacted,65,2022-12-12 08:42:48
LED-0001336,Maria,Sandoval,maria.sandoval8217@example.com,web,converted,60,2025-04-04 12:13:45
LED-0001337,Tomas,Reyes,tomas.reyes6201@demo.io,ads,qualified,67,2025-05-23 17:09:37
LED-0001338,Maria,Arancibia,maria.arancibia8149@demo.io,web,contacted,1,2022-06-14 09:54:45
LED-0001339,Isabel,Espinoza,isabel.espinoza210@example.com,ads,contacted,50,2025-09-14 21:47:20
LED-0001340,Tomas,Castro,tomas.castro9385@demo.io,web,new,36,2025-04-06 12:37:29
LED-0001341,Macarena,Henriquez,macarena.henriquez5306@example.com,cold_call,qualified,9,2022-06-17 08:49:18
LED-0001342,Sofia,Bravo,sofia.bravo8982@mail.test,referral,new,69,2023-02-02 09:02:47
LED-0001343,Carmen,Gonzalez,carmen.gonzalez8173@synthetic.dev,web,contacted,59,2024-05-22 18:14:31
LED-0001344,Josefa,Arancibia,josefa.arancibia4196@lake.local,referral,new,34,2024-02-08 16:12:27
LED-0001345,Trinidad,Fuentes,trinidad.fuentes5659@lake.local,web,new,2,2023-08-24 10:52:26
LED-0001346,Isabel,Toro,isabel.toro7619@synthetic.dev,web,new,0,2022-03-17 13:30:01
LED-0001347,Agustina,Pereira,agustina.pereira1272@example.com,event,new,65,2025-01-01 17:50:15
LED-0001348,Romina,Vasquez,romina.vasquez184@example.com,event,contacted,83,2023-12-30 19:38:21
LED-0001349,Romina,Carrasco,romina.carrasco4002@example.com,web,contacted,64,2023-07-23 16:06:05
LED-0001350,Vicente,Alvarez,vicente.alvarez6984@synthetic.dev,web,new,4,2022-11-21 03:51:35
LED-0001351,Constanza,Vega,constanza.vega7949@mail.test,web,qualified,48,2022-05-08 11:49:04
LED-0001352,Maria,Ortiz,maria.ortiz2309@synthetic.dev,referral,contacted,19,2024-06-27 19:21:48
LED-0001353,Martina,Cortes,martina.cortes1902@example.com,referral,qualified,56,2024-05-21 13:51:01
LED-0001354,Pedro,Sepulveda,pedro.sepulveda3116@lake.local,web,lost,76,2022-11-28 14:57:40
LED-0001355,Isabel,Henriquez,isabel.henriquez8718@demo.io,ads,contacted,93,2024-03-13 04:54:04
LED-0001356,Benjamin,Espinoza,benjamin.espinoza7022@mail.test,referral,new,22,2024-11-13 13:45:35
LED-0001357,Macarena,Morales,macarena.morales9510@lake.local,web,lost,99,2024-08-25 07:45:07
LED-0001358,Pedro,Reyes,pedro.reyes3970@lake.local,cold_call,converted,19,2024-09-15 06:49:48
LED-0001359,Pablo,Tapia,pablo.tapia7295@example.com,referral,qualified,31,2022-02-03 09:39:17
LED-0001360,Javier,Pino,javier.pino7097@example.com,referral,new,64,2023-01-05 07:42:06
LED-0001361,Isabel,Ortiz,isabel.ortiz9065@lake.local,event,new,40,2025-02-22 19:17:10
LED-0001362,Florencia,Reyes,florencia.reyes7730@demo.io,ads,lost,37,2024-10-06 17:11:46
LED-0001363,Manuel,Araya,manuel.araya6829@lake.local,referral,qualified,23,2022-05-17 03:30:23
LED-0001364,Pedro,Vargas,pedro.vargas8471@demo.io,referral,contacted,48,2022-11-16 08:36:53
LED-0001365,Benjamin,Pizarro,benjamin.pizarro7151@mail.test,ads,qualified,99,2022-01-03 00:24:54
LED-0001366,Isabel,Pizarro,isabel.pizarro8464@synthetic.dev,ads,lost,81,2025-05-24 01:04:35
LED-0001367,Daniela,Sepulveda,daniela.sepulveda3068@mail.test,cold_call,contacted,68,2023-11-17 01:06:59
LED-0001368,Isabel,Pizarro,isabel.pizarro336@example.com,ads,new,19,2022-02-18 05:58:39
LED-0001369,Vicente,Henriquez,vicente.henriquez2509@synthetic.dev,web,new,23,2024-05-19 14:25:21
LED-0001370,Lucia,Vargas,lucia.vargas5590@lake.local,web,qualified,58,2023-01-27 11:05:58
LED-0001371,Maria,Rojas,maria.rojas3904@demo.io,event,qualified,1,2023-11-12 05:54:07
LED-0001372,Felipe,Tapia,felipe.tapia6753@lake.local,web,lost,23,2023-01-05 20:05:38
LED-0001373,Macarena,Castillo,macarena.castillo2897@synthetic.dev,web,new,99,2024-12-24 16:51:04
LED-0001374,Gabriel,Carrasco,gabriel.carrasco4709@synthetic.dev,ads,lost,77,2023-01-31 12:42:26
LED-0001375,Ana,Cordero,ana.cordero7183@mail.test,web,new,79,2024-10-28 05:36:51
LED-0001376,Valentina,Saavedra,valentina.saavedra6886@example.com,referral,contacted,28,2022-03-25 11:43:09
LED-0001377,Romina,Alvarez,romina.alvarez450@demo.io,referral,contacted,34,2023-09-15 23:49:21
LED-0001378,Maria,Vera,maria.vera6076@mail.test,web,contacted,49,2025-03-03 03:32:36
LED-0001379,Jose,Perez,jose.perez9491@synthetic.dev,cold_call,converted,22,2025-01-27 09:46:57
LED-0001380,Sebastian,Rodriguez,sebastian.rodriguez4184@lake.local,web,contacted,35,2025-03-15 00:13:51
LED-0001381,Macarena,Torres,macarena.torres8054@example.com,ads,new,41,2022-12-04 04:13:17
LED-0001382,Vicente,Martinez,vicente.martinez7502@example.com,referral,converted,79,2022-02-15 21:26:04
LED-0001383,Luis,Carrasco,luis.carrasco6831@lake.local,web,converted,61,2023-02-22 01:26:55
LED-0001384,Jose,Pereira,jose.pereira1839@demo.io,web,converted,15,2022-07-23 18:46:25
LED-0001385,Florencia,Pizarro,florencia.pizarro8572@example.com,referral,contacted,91,2024-06-16 07:30:00
LED-0001386,Manuel,Silva,manuel.silva5526@mail.test,web,lost,36,2024-06-27 22:01:50
LED-0001387,Emilia,Carrasco,emilia.carrasco9077@synthetic.dev,web,qualified,75,2022-12-09 23:00:34
LED-0001388,Javier,Martinez,javier.martinez7879@demo.io,cold_call,qualified,63,2025-06-21 05:02:19
LED-0001389,Magdalena,Pereira,magdalena.pereira5233@lake.local,web,lost,69,2024-06-05 08:38:36
LED-0001390,Amanda,Alvarez,amanda.alvarez3962@mail.test,web,lost,88,2025-10-31 00:06:37
LED-0001391,Trinidad,Toro,trinidad.toro3796@example.com,web,converted,49,2023-01-22 16:43:19
LED-0001392,Benjamin,Arancibia,benjamin.arancibia2833@demo.io,cold_call,lost,81,2024-10-11 08:32:44
LED-0001393,Tomas,Gutierrez,tomas.gutierrez3087@mail.test,ads,contacted,9,2023-08-09 03:21:22
LED-0001394,Pablo,Sandoval,pablo.sandoval1006@synthetic.dev,web,lost,19,2022-04-20 06:48:29
LED-0001395,Manuel,Diaz,manuel.diaz5489@lake.local,referral,contacted,42,2025-08-15 17:03:47
LED-0001396,Sofia,Pizarro,sofia.pizarro8694@synthetic.dev,ads,qualified,32,2023-03-16 12:54:22
LED-0001397,Carlos,Contreras,carlos.contreras3125@demo.io,referral,contacted,8,2024-07-13 04:44:41
LED-0001398,Javier,Gonzalez,javier.gonzalez1518@example.com,web,new,38,2023-08-08 17:12:37
LED-0001399,Luis,Castro,luis.castro8588@example.com,web,converted,48,2023-02-12 10:31:17
LED-0001400,Macarena,Munoz,macarena.munoz9951@lake.local,web,new,5,2025-05-30 07:13:35
LED-0001401,Magdalena,Gonzalez,magdalena.gonzalez5598@synthetic.dev,event,contacted,55,2022-04-30 08:46:28
LED-0001402,Martina,Perez,martina.perez72@demo.io,ads,lost,38,2025-09-05 14:34:23
LED-0001403,Emilia,Pereira,emilia.pereira7013@mail.test,ads,new,95,2025-10-26 13:39:53
LED-0001404,Ignacio,Cortes,ignacio.cortes8564@synthetic.dev,referral,contacted,80,2023-08-31 12:42:46
LED-0001405,Eduardo,Sandoval,eduardo.sandoval9833@mail.test,ads,qualified,91,2025-08-20 11:56:45
LED-0001406,Ignacio,Toro,ignacio.toro9965@lake.local,web,lost,91,2023-08-10 03:40:11
LED-0001407,Sofia,Vargas,sofia.vargas864@synthetic.dev,referral,contacted,20,2025-07-22 18:32:09
LED-0001408,Emilia,Carrasco,emilia.carrasco4475@mail.test,web,new,49,2025-04-24 21:09:34
LED-0001409,Jose,Aravena,jose.aravena2882@synthetic.dev,referral,qualified,76,2025-03-02 00:57:50
LED-0001410,Felipe,Fuentes,felipe.fuentes9321@synthetic.dev,web,contacted,49,2022-02-20 02:03:49
LED-0001411,Constanza,Sandoval,constanza.sandoval8084@mail.test,cold_call,lost,15,2025-12-11 09:10:17
LED-0001412,Ignacio,Diaz,ignacio.diaz4832@example.com,web,contacted,84,2023-08-19 00:34:03
LED-0001413,Felipe,Munoz,felipe.munoz1643@demo.io,referral,new,42,2025-03-14 17:31:43
LED-0001414,Benjamin,Sepulveda,benjamin.sepulveda9990@mail.test,web,new,69,2024-05-07 04:10:01
LED-0001415,Renata,Tapia,renata.tapia3952@lake.local,web,contacted,20,2025-01-23 13:54:41
LED-0001416,Magdalena,Hernandez,magdalena.hernandez8538@synthetic.dev,web,contacted,50,2025-02-06 23:59:10
LED-0001417,Carmen,Soto,carmen.soto3085@demo.io,web,lost,13,2023-10-04 20:18:07
LED-0001418,Eduardo,Vargas,eduardo.vargas6950@example.com,web,converted,66,2023-07-15 00:22:27
LED-0001419,Sofia,Carvajal,sofia.carvajal6172@lake.local,event,contacted,85,2022-08-23 14:04:43
LED-0001420,Magdalena,Vargas,magdalena.vargas6383@lake.local,event,new,13,2025-10-21 03:17:49
LED-0001421,Nicolas,Vasquez,nicolas.vasquez5663@mail.test,event,new,82,2024-05-30 19:48:57
LED-0001422,Lucia,Perez,lucia.perez5063@mail.test,web,new,30,2023-08-13 15:50:33
LED-0001423,Florencia,Vega,florencia.vega9413@synthetic.dev,ads,contacted,91,2022-06-12 16:08:55
LED-0001424,Emilia,Sandoval,emilia.sandoval7848@lake.local,web,new,36,2022-07-26 16:04:49
LED-0001425,Alejandro,Munoz,alejandro.munoz3967@example.com,web,contacted,47,2024-03-06 22:36:29
LED-0001426,Felipe,Soto,felipe.soto2298@demo.io,ads,qualified,71,2022-01-14 10:20:53
LED-0001427,Josefa,Castro,josefa.castro7305@demo.io,ads,converted,12,2023-06-01 15:14:04
LED-0001428,Amanda,Ortiz,amanda.ortiz4112@mail.test,web,contacted,63,2022-01-06 07:20:54
LED-0001429,Eduardo,Sepulveda,eduardo.sepulveda5541@mail.test,web,new,53,2023-05-28 11:58:35
LED-0001430,Carlos,Arancibia,carlos.arancibia7672@lake.local,ads,qualified,71,2025-01-27 09:55:20
LED-0001431,Andres,Silva,andres.silva102@lake.local,web,qualified,79,2022-06-20 21:14:34
LED-0001432,Martina,Carvajal,martina.carvajal909@demo.io,ads,qualified,65,2024-10-14 23:20:39
LED-0001433,Felipe,Soto,felipe.soto1589@lake.local,web,contacted,98,2025-12-06 04:27:38
LED-0001434,Florencia,Lopez,florencia.lopez2527@demo.io,referral,new,73,2022-07-02 09:29:27
LED-0001435,Macarena,Vasquez,macarena.vasquez2927@example.com,web,contacted,50,2022-08-15 02:28:13
LED-0001436,Felipe,Salazar,felipe.salazar7303@example.com,cold_call,qualified,45,2023-07-31 18:10:11
LED-0001437,Pablo,Carvajal,pablo.carvajal993@synthetic.dev,web,qualified,22,2024-01-28 00:33:21
LED-0001438,Trinidad,Perez,trinidad.perez2555@lake.local,ads,contacted,50,2022-10-11 18:49:27
LED-0001439,Nicolas,Toro,nicolas.toro5394@mail.test,web,new,86,2023-06-07 11:16:32
LED-0001440,Camila,Carrasco,camila.carrasco5216@synthetic.dev,web,new,43,2024-11-07 13:40:26
LED-0001441,Catalina,Pereira,catalina.pereira2672@mail.test,referral,contacted,62,2024-05-22 14:09:30
LED-0001442,Camila,Cordero,camila.cordero8641@synthetic.dev,web,qualified,48,2024-01-26 13:34:45
LED-0001443,Agustina,Vargas,agustina.vargas6741@mail.test,ads,new,8,2025-05-27 12:58:01
LED-0001444,Martina,Castillo,martina.castillo2281@synthetic.dev,referral,contacted,100,2024-04-26 15:20:08
LED-0001445,Camila,Castro,camila.castro8247@mail.test,web,contacted,24,2024-03-03 22:30:34
LED-0001446,Ana,Castro,ana.castro9234@synthetic.dev,web,new,70,2024-06-13 23:41:49
LED-0001447,Florencia,Saavedra,florencia.saavedra8342@lake.local,web,new,91,2025-01-20 02:46:54
LED-0001448,Lucia,Lopez,lucia.lopez351@synthetic.dev,web,lost,37,2025-07-19 16:47:32
LED-0001449,Carmen,Morales,carmen.morales5377@lake.local,ads,new,96,2023-02-21 15:44:31
LED-0001450,Carlos,Bravo,carlos.bravo6874@synthetic.dev,web,new,82,2023-04-01 18:59:40
LED-0001451,Jose,Toro,jose.toro2975@lake.local,ads,new,62,2024-09-05 22:58:05
LED-0001452,Felipe,Carvajal,felipe.carvajal8440@example.com,event,contacted,21,2023-07-16 19:58:00
LED-0001453,Eduardo,Carrasco,eduardo.carrasco1550@lake.local,web,new,57,2023-10-30 11:47:00
LED-0001454,Carmen,Riquelme,carmen.riquelme1357@example.com,web,converted,45,2023-04-24 06:46:40
LED-0001455,Rodrigo,Torres,rodrigo.torres5012@synthetic.dev,web,contacted,88,2023-07-07 08:22:16
LED-0001456,Paula,Tapia,paula.tapia150@synthetic.dev,referral,new,33,2024-11-05 08:35:11
LED-0001457,Antonia,Romero,antonia.romero1031@demo.io,web,converted,57,2024-10-12 03:08:40
LED-0001458,Eduardo,Castillo,eduardo.castillo63@mail.test,event,contacted,21,2025-05-07 16:56:21
LED-0001459,Antonia,Carvajal,antonia.carvajal1950@demo.io,referral,contacted,25,2024-04-30 10:31:54
LED-0001460,Luis,Bravo,luis.bravo1834@synthetic.dev,referral,qualified,12,2025-02-03 17:38:45
LED-0001461,Matias,Soto,matias.soto1093@lake.local,ads,new,13,2025-03-05 09:03:28
LED-0001462,Ignacio,Gomez,ignacio.gomez8089@mail.test,cold_call,new,77,2025-12-27 14:58:17
LED-0001463,Magdalena,Lopez,magdalena.lopez4361@example.com,web,qualified,52,2023-08-30 15:05:18
LED-0001464,Ignacio,Vera,ignacio.vera3714@example.com,web,contacted,98,2022-10-04 14:50:46
LED-0001465,Constanza,Pino,constanza.pino4683@mail.test,event,new,53,2025-11-02 19:59:33
LED-0001466,Benjamin,Valenzuela,benjamin.valenzuela3454@demo.io,ads,contacted,90,2025-09-20 01:17:11
LED-0001467,Gabriel,Rojas,gabriel.rojas2094@mail.test,web,qualified,77,2022-04-03 20:39:57
LED-0001468,Diego,Fuentes,diego.fuentes863@example.com,referral,contacted,33,2023-04-08 01:59:49
LED-0001469,Sofia,Sandoval,sofia.sandoval9290@demo.io,web,qualified,12,2023-11-21 14:32:00
LED-0001470,Daniela,Vera,daniela.vera7121@demo.io,web,converted,47,2023-08-09 11:28:04
LED-0001471,Sebastian,Perez,sebastian.perez2709@example.com,cold_call,contacted,100,2022-01-20 05:40:56
LED-0001472,Daniel,Rodriguez,daniel.rodriguez1006@example.com,web,new,64,2025-05-15 21:40:54
LED-0001473,Eduardo,Gomez,eduardo.gomez1640@mail.test,event,lost,18,2022-05-11 07:15:08
